session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f,time_s,knee_angle_imu,thigh_pitch,shank_pitch
20260218_175550,445,0.01,0.133,-8.286,-5.45,0.0778695652173913,0.0296722408026755,-0.1678896321070234,0.056,-9.819,-0.256,0.0432173913043478,-0.0461672240802675,-0.0854046822742475,470527,0.1000222043027801,0.0806161194984646,-8.300676473140248,0.0655633755028779,-5.33776503780816,-0.1516596163773455,0.2145790265366441,0.0558094984188365,-9.78137969145495,-0.072843702017251,-0.260721876160498,-0.0823138126498622,4.47,178.10209497858,0.44479894089457495,2.3427039623145314
20260218_175550,446,0.01,0.036,-8.304,-5.378,0.0938695652173913,0.0376722408026755,-0.1778896321070234,0.062,-9.825,-0.263,0.0542173913043478,-0.0461672240802675,-0.0834046822742475,470537,0.095577386145961,0.0811164139097802,-8.30585509123085,0.0814772465210439,-5.330534040018657,-0.1508756126215743,0.1890151174003969,0.0556421943789568,-9.780289627689443,-0.0712544783381854,-0.2913395449825585,-0.083165377528379,4.48,178.1118320031145,0.4357926100390207,2.3239606069245133
20260218_175550,447,0.01,-0.041,-8.298,-5.32,0.1158695652173913,0.0636722408026755,-0.1748896321070234,0.114,-9.807,-0.355,0.0582173913043478,-0.0521672240802675,-0.0844046822742475,470547,0.0913169684666092,0.0813510855022593,-8.312017346985735,0.0982632012006641,-5.321347342491718,-0.1497379059084851,0.1640163703542245,0.0553709412678025,-9.779089171962417,-0.0703374628829761,-0.3232445038326726,-0.0838325244144688,4.49,178.12492379444743,0.4263237144967107,2.301399920049369
20260218_175550,448,0.01,0.007,-8.291,-5.219,0.1148695652173913,0.1116722408026755,-0.1498896321070234,0.177,-9.763,-0.33,0.0622173913043478,-0.0751672240802675,-0.0854046822742475,470557,0.0869587170249701,0.0815491539314403,-8.31854910852309,0.115184048428155,-5.310754484982845,-0.1485514929055883,0.1404513860553941,0.0549168917168716,-9.777614231135916,-0.0705791152865253,-0.3551565301950176,-0.084314855692187,4.5,178.14101132972996,0.4163877440480448,2.275376414318168
20260218_175550,449,0.01,0.062,-8.352,-5.225,0.0818695652173913,0.1676722408026756,-0.1218896321070234,0.25,-9.734,-0.348,0.0642173913043478,-0.0801672240802675,-0.0864046822742475,470567,0.0823573063951165,0.0820118151510373,-8.32464673242338,0.1314592817998155,-5.299509154635846,-0.1476170801532883,0.1193375166846832,0.0541273425575003,-9.775688611859405,-0.0722518433838822,-0.3856484783318165,-0.0846110756403714,4.51,178.1595341355744,0.4059445612732656,2.2464104256990356
20260218_175550,450,0.01,0.14,-8.349,-5.262,0.0698695652173913,0.1926722408026756,-0.1208896321070234,0.292,-9.736,-0.414,0.0562173913043478,-0.0911672240802675,-0.0864046822742475,470577,0.0776444845401096,0.0830789482026545,-8.329425326585843,0.1463997610119526,-5.288405059966942,-0.1471730553380443,0.1020110223257918,0.0527909116943104,-9.773109254343598,-0.0753854168253105,-0.4131797739099557,-0.0847140154120168,4.52,178.17973578277818,0.39497738609084,2.215241603312678
20260218_175550,451,0.01,0.193,-8.325,-5.225,0.0678695652173913,0.1766722408026756,-0.1288896321070234,0.26,-9.72,-0.463,0.0442173913043478,-0.1041672240802675,-0.0844046822742475,470587,0.0733811058961705,0.0850772572604915,-8.332044185797804,0.1595445717442817,-5.278132266985622,-0.1473416937536404,0.0902101876491722,0.0506587154545679,-9.7696452833393,-0.0797622675374957,-0.4361559376671947,-0.0846055965471571,4.53,178.20068653554753,0.3835822463238031,2.1828957107764695
20260218_175550,452,0.01,0.146,-8.4,-5.213,0.0638695652173913,0.1716722408026756,-0.1398896321070234,0.199,-9.738,-0.432,0.0302173913043478,-0.0901672240802675,-0.0804046822742474,470597,0.0706738281732835,0.0882623284504308,-8.331827676435271,0.1707721596592915,-5.269186829163034,-0.1480945627208998,0.0859959202352279,0.0474705383172661,-9.765066193827822,-0.0849299683437978,-0.4530187765663792,-0.0842534221828609,4.54,178.22134402250205,0.3720797864172709,2.150735763915164
20260218_175550,453,0.01,0.097,-8.357,-5.311,0.0758695652173913,0.1896722408026755,-0.1478896321070234,0.078,-9.768,-0.43,0.0242173913043478,-0.0641672240802675,-0.0754046822742474,470607,0.0712046285111346,0.092769555533355,-8.328362403995266,0.1803651499633887,-5.261842700802728,-0.1492469738823751,0.0914791053874053,0.0429868300709023,-9.759203282192413,-0.0902271604817285,-0.4623668678247868,-0.0836111481938907,4.55,178.24066707037937,0.3611310612317502,2.1204639908524623
20260218_175550,454,0.01,0.087,-8.309,-5.367,0.0908695652173913,0.2036722408026756,-0.1498896321070234,-0.017,-9.818,-0.397,0.0262173913043478,-0.0531672240802675,-0.0724046822742474,470617,0.0771372750961836,0.0985861922328315,-8.321558232178129,0.1890189061906017,-5.2561722826709305,-0.1504836244601977,0.108384290889007,0.0370274119768028,-9.752033202377016,-0.0948241775064027,-0.4631024748922849,-0.0826248929494379,4.56,178.257785099934,0.3518320847927966,2.0940469848587138
20260218_175550,455,0.01,0.121,-8.271,-5.364,0.1088695652173913,0.2066722408026756,-0.1538896321070234,-0.005,-9.813,-0.44,0.0372173913043478,-0.0701672240802675,-0.0734046822742474,470627,0.0908928775431499,0.1055504183686835,-8.3116708097305,0.1977931887466226,-5.25208614949091,-0.1514104736648481,0.1375354027181627,0.0295151033695766,-9.743759079997895,-0.097783270396722,-0.4545975741883503,-0.0812472348608139,4.57,178.27220887882882,0.3457605406301477,2.0735516618012344
20260218_175550,456,0.01,0.142,-8.236,-5.228,0.1258695652173913,0.2006722408026756,-0.1628896321070234,0.038,-9.79,-0.449,0.0492173913043478,-0.0991672240802675,-0.0784046822742474,470637,0.114814429896953,0.1133758805836584,-8.29929400910018,0.2080127421102185,-5.249359623130798,-0.1516232104670332,0.1783820341594114,0.0205177213145597,-9.734859022378648,-0.0981422557552812,-0.4368644117026881,-0.0794585004515416,4.58,178.28405171895344,0.34495194850328526,2.0609002295495333
20260218_175550,457,0.01,0.201,-8.258,-5.279,0.1128695652173913,0.2106722408026755,-0.1588896321070234,0.126,-9.733,-0.473,0.0512173913043478,-0.1281672240802675,-0.0834046822742475,470647,0.1507609543406193,0.121694085519382,-8.285336851167056,0.221127290508955,-5.247627732344077,-0.1507805612957939,0.2286840440441528,0.0102773374011768,-9.726078067029766,-0.095018619059359,-0.4107040154449284,-0.0772922159572929,4.59,178.2942174588659,0.3517904032700542,2.057572944404082
20260218_175550,458,0.01,0.061,-8.31,-5.146,0.1598695652173913,0.2426722408026755,-0.1548896321070234,0.276,-9.701,-0.507,0.0342173913043478,-0.1241672240802675,-0.0894046822742475,470657,0.1996861840851884,0.1301037424143617,-8.270996555843915,0.2385449580415834,-5.246355810080582,-0.1486706936943596,0.2844406378426527,-0.0007856569342425,-9.718356464433905,-0.087721698727732,-0.3777941154986803,-0.0748585619882493,4.6,178.30450683147532,0.368809885745329,2.0643030542698617
20260218_175550,459,0.01,0.144,-8.259,-5.07,0.1958695652173913,0.2356722408026756,-0.1748896321070234,0.311,-9.583,-0.537,-0.0107826086956521,-0.0911672240802675,-0.0934046822742475,470667,0.2612671595291774,0.1382159058816414,-8.257728203874327,0.2614549811720331,-5.244817454763832,-0.1452606892388513,0.3401013373034908,-0.0121019940870929,-9.71270792026257,-0.075854040668393,-0.3406741182636813,-0.0723576354169603,4.61,178.31760012394264,0.3984158979128113,2.0808157739702153
20260218_175550,460,0.01,0.351,-8.305,-5.088,0.1518695652173912,0.3076722408026756,-0.1468896321070234,0.296,-9.728,-0.203,-0.0747826086956521,-0.0691672240802675,-0.0924046822742475,470677,0.3336519869014319,0.1456864500449017,-8.24719867529423,0.2906552398356635,-5.2421216578069165,-0.1407222278673296,0.3890465937995413,-0.0230154520133556,-9.710076715568253,-0.0593833089656704,-0.302596424639837,-0.070074451476204,4.62,178.33689179763738,0.44255301761492727,2.1056612199777036
20260218_175550,461,0.01,0.415,-8.321,-5.227,0.0918695652173913,0.4176722408026756,-0.0928896321070234,0.29,-9.776,-0.299,-0.0457826086956521,-0.0111672240802675,-0.0794046822742474,470687,0.413387161613106,0.1522334554803822,-8.241205509051433,0.3263982802238313,-5.237318878583662,-0.1354310226380444,0.4242858616781201,-0.0328651641455278,-9.7112055926344,-0.0386729060658279,-0.26724220524292,-0.068350589612092,4.63,178.36617882425656,0.5023594137007564,2.136180589444034
20260218_175550,462,0.01,0.351,-8.303,-5.419,0.0828695652173913,0.4086722408026756,-0.0968896321070234,0.558,-9.602,-0.012,-0.0587826086956521,-0.0341672240802675,-0.0654046822742474,470697,0.4955631204830716,0.1576457207509538,-8.241543985758891,0.3682684003083561,-5.22958195617822,-0.1299423651703885,0.4392908844480051,-0.0410688580767685,-9.716537269672816,-0.0144686300316723,-0.2383373485869817,-0.0675330446197588,4.64,178.4092337003348,0.5778609142545387,2.16862721391988
20260218_175550,463,0.01,0.358,-8.221,-5.42,0.1288695652173913,0.2986722408026756,-0.1518896321070234,0.702,-9.766,-0.296,-0.0857826086956521,-0.0431672240802675,-0.0434046822742474,470707,0.5741903098948311,0.16179505099452,-8.24981812664352,0.4151056026112538,-5.218414182542871,-0.1249481229907083,0.4288560701878716,-0.0471875722306612,-9.72615913787676,0.0121540927714357,-0.2192337414765888,-0.0679079636563908,4.65,178.46932039561077,0.6677619084476655,2.1984415128368684
20260218_175550,464,0.01,0.578,-8.177,-5.391,0.1948695652173913,0.2626722408026756,-0.1838896321070234,0.675,-9.72,-0.038,-0.0487826086956521,0.0228327759197324,-0.0324046822742474,470717,0.6427918926444192,0.1646626926251213,-8.267210704041887,0.4650009904204183,-5.203806969254198,-0.121219292851445,0.3898579431200538,-0.0509591202327532,-9.739790514897257,0.0398737277483489,-0.212528285958063,-0.0696332813366715,4.66,178.54873154567295,0.7693857166834505,2.220654171010151
20260218_175550,465,0.01,0.723,-8.253,-5.228,0.2438695652173912,0.4116722408026756,-0.1538896321070234,0.443,-9.833,-0.242,-0.0307826086956521,0.1548327759197324,-0.0464046822742474,470727,0.695167050719564,0.1663780158891455,-8.294247153878562,0.5153952338411201,-5.186274521114052,-0.1195340699164166,0.3217876395534458,-0.0522974194461979,-9.7568053497527,0.0672245006615484,-0.2197764922409704,-0.0726871526312249,4.67,178.648430604192,0.8788004770800287,2.2303698728881423
20260218_175550,466,0.01,1.011,-8.297,-5.029,0.2368695652173913,0.5676722408026756,-0.1158896321070234,0.147,-9.764,-0.261,-0.0257826086956521,0.1818327759197324,-0.0684046822742474,470737,0.7262356484257102,0.1672527039273618,-8.330598946390388,0.5633031110849972,-5.166735331548808,-0.120590051225286,0.2269701572949419,-0.0512642713802663,-9.77627847918554,0.0926987171657672,-0.2413295506590573,-0.0768466479690265,4.68,178.76786658759013,0.9911373573142189,2.223270769724248
20260218_175550,467,0.01,0.964,-8.38,-5.011,0.1938695652173913,0.6926722408026756,-0.0928896321070234,-0.038,-9.845,-0.313,-0.0597826086956521,0.1738327759197324,-0.0994046822742474,470747,0.7328327829411987,0.1677871814932046,-8.374967751057719,0.6056559772853406,-5.146270404888733,-0.124905166843859,0.1104556100098591,-0.0480265648054447,-9.79704205748534,0.1148279906272565,-0.2762950851440696,-0.0817036343821674,4.69,178.9049920561385,1.1010708528738902,2.196078796735716
20260218_175550,468,0.01,0.841,-8.436,-4.867,0.1618695652173913,0.7276722408026756,-0.1068896321070234,-0.238,-9.819,-0.623,-0.0277826086956521,0.0998327759197324,-0.0994046822742474,470757,0.7143053023840156,0.1686335482836815,-8.42507607629094,0.6397114075432103,-5.125835912871714,-0.1327229782436742,-0.0203593753543048,-0.0428133474668574,-9.817743244230291,0.1322276032773012,-0.3226007425389035,-0.0867149163107245,4.7,179.05646815547473,1.2033966189825103,2.14692846350785
20260218_175550,469,0.01,0.833,-8.515,-5.061,0.1128695652173913,0.7576722408026756,-0.1038896321070234,-0.329,-9.779,-0.178,-0.0087826086956521,0.0458327759197324,-0.1014046822742474,470767,0.672788799087996,0.1705173482314463,-8.47777246891583,0.663446987735937,-5.106020459013956,-0.1439468893124525,-0.1562817817441431,-0.0358842688839522,-9.836903394254415,0.1436058128640203,-0.3771334566182647,-0.0912756544934721,4.71,179.2180003719471,1.293621909183218,2.07562153723623
20260218_175550,470,0.01,0.678,-8.516,-5.125,0.1228695652173913,0.8346722408026757,-0.0978896321070234,-0.234,-9.794,-0.312,-0.0057826086956521,0.0798327759197324,-0.1074046822742474,470777,0.6131076434199927,0.174139338983377,-8.529247704633153,0.6758483784828725,-5.08690943711165,-0.1581289570236215,-0.2869531626233039,-0.0275160010395389,-9.852988440303823,0.147761039535365,-0.4359395761220871,-0.0948017330249683,4.72,179.38472858275586,1.3684832550104318,1.9837546722546788
20260218_175550,471,0.01,0.206,-8.206,-5.358,0.1508695652173912,0.8306722408026757,-0.1228896321070234,-0.059,-9.779,-0.366,-0.0297826086956521,0.0848327759197324,-0.1024046822742474,470787,0.5423195863436973,0.1800886167467729,-8.575354346295764,0.6770209803454613,-5.068065997369798,-0.17453159179305,-0.4015160097524636,-0.0180079457598025,-9.864504788575736,0.1436010628549826,-0.4944945897839355,-0.0968081981192715,4.73,179.55160041749903,1.4263243904085159,1.8747239729103167
20260218_175550,472,0.01,0.654,-8.613,-5.274,0.1288695652173913,0.6556722408026756,-0.1708896321070234,-0.09,-9.874,-0.416,-0.0347826086956521,0.0888327759197324,-0.0904046822742475,470797,0.4689951627259362,0.1887959878095072,-8.612019253073816,0.6680923786373888,-5.048587922109017,-0.1922664918859484,-0.4893232635733233,-0.0077026310520881,-9.870130455795412,0.1302117585098741,-0.5480652994072903,-0.096975122676578,4.74,179.71368449999002,1.4672982617797388,1.7536137617915024
20260218_175550,473,0.01,0.349,-8.696,-4.936,0.1638695652173913,0.7756722408026756,-0.1698896321070234,-0.346,-9.896,-0.498,-0.0117826086956521,0.1288327759197324,-0.0804046822742474,470807,0.4023629810514889,0.2005434399551445,-8.635724305142434,0.6509214697786458,-5.027180787492022,-0.210496858440065,-0.5407220800241173,0.0029897158798581,-9.868876257185187,0.1069814025807829,-0.592173635547378,-0.095196953232661,4.75,179.86641842436234,1.4933912879745748,1.626972863611853
20260218_175550,474,0.01,-0.592,-8.962,-4.874,0.2278695652173913,0.6006722408026756,-0.2758896321070234,-0.882,-9.904,-0.781,-0.0067826086956521,0.1858327759197324,-0.0754046822742474,470817,0.351459482572885,0.2155270136850189,-8.643997565020276,0.6276819038391328,-5.002211812631765,-0.2286687871568348,-0.5479101535365926,0.013576229359769,-9.860251394810724,0.0737600826899115,-0.6231307086804675,-0.0916148694625982,4.76,179.994180965615,1.5082966050477138,1.5024775706852747
20260218_175550,475,0.01,0.214,-8.985,-4.615,0.3478695652173912,-0.0113277591973244,-0.5018896321070234,-1.251,-9.966,-1.013,-0.0037826086956521,0.1778327759197324,-0.0824046822742474,470827,0.3243984439038075,0.2339510916899189,-8.635819668411507,0.6004324945445765,-4.971758488716834,-0.2467196713579743,-0.505782719540038,0.0234883644202478,-9.844390894664809,0.0310130561653869,-0.6385603268618398,-0.0866327365300047,4.77,179.87130516836763,1.5171785271558762,1.388483695522868
20260218_175550,476,0.01,1.308,-8.648,-4.763,0.3598695652173913,-0.0053277591973244,-0.4548896321070234,-0.96,-10.027,-0.684,0.0172173913043478,0.0778327759197324,-0.0984046822742474,470837,0.3278180475108513,0.2561169789353799,-8.611840230179004,0.5708120194332621,-4.933703357777604,-0.2652022097994514,-0.4126127744111498,0.0321170076334095,-9.82209747158649,-0.0200789813325034,-0.6377970375404748,-0.0809154360630564,4.78,179.76711548622757,1.5263677632741528,1.2934832495024162
20260218_175550,477,0.01,1.065,-8.447,-5.22,0.3078695652173913,0.5706722408026756,-0.2518896321070234,-0.098,-9.839,-0.67,0.0522173913043478,-0.1601672240802675,-0.1144046822742475,470847,0.36647438806912,0.2824642018862902,-8.574337889479722,0.5399787305114144,-4.885919872532608,-0.285272076054765,-0.2704033626333564,0.0388735661376329,-9.79476249590114,-0.077605351674148,-0.6220454877469862,-0.0753647978049609,4.79,179.68249447122625,1.5430046361766347,1.2254991074016282
20260218_175550,478,0.01,0.456,-8.29,-5.026,0.3268695652173913,0.8696722408026756,-0.1988896321070234,0.765,-9.777,-0.885,0.0582173913043478,-0.3971672240802675,-0.1164046822742475,470857,0.442879092657969,0.3135343645910615,-8.526933110567475,0.5088364513236507,-4.826545209297406,-0.3085217827866922,-0.0848466386398661,0.0432660448890203,-9.764161037617164,-0.1389979082401197,-0.5942307851288139,-0.0710656957827554,4.8,179.61684873598023,1.574615076691702,1.1914638126714616
20260218_175550,479,0.01,-0.006,-8.305,-4.744,0.3488695652173912,0.8256722408026756,-0.2538896321070234,0.827,-9.564,-0.739,0.0952173913043478,-0.3681672240802676,-0.1024046822742474,470867,0.5569022380033561,0.349852123546402,-8.474134692646432,0.478465204244874,-4.754279775183011,-0.3366933699556463,0.1350314178695544,0.0449719657738496,-9.732159662996612,-0.2011601054695856,-0.5585372356457635,-0.069196316967264,4.81,179.5680450034153,1.6285849758858584,1.1966299793005761
20260218_175550,480,0.01,0.187,-8.486,-4.715,0.3488695652173912,0.7536722408026756,-0.2988896321070234,0.437,-9.279,-0.23,0.1112173913043478,-0.1641672240802675,-0.0544046822742474,470877,0.7053879731313664,0.3917454835216535,-8.420830451204347,0.4505674582077324,-4.668632008127326,-0.3713436469203555,0.3773747686914144,0.0438870163791285,-9.70041819628627,-0.2606126765368575,-0.5197042156522936,-0.0709040032582373,4.82,179.53253636389877,1.711516196214232,1.2440525601127295
20260218_175550,481,0.01,0.61,-8.491,-4.422,0.3868695652173913,0.7116722408026757,-0.3238896321070234,0.037,-9.316,-0.147,0.0732173913043478,-0.0481672240802675,-0.0054046822742474,470887,0.8819626171889331,0.4391476808105004,-8.371811199140545,0.4277146711383721,-4.570051913748085,-0.413547652508942,0.6280284927469126,0.0401318644660157,-9.670185778429795,-0.313639988473561,-0.4822131388416927,-0.0771601346531643,4.83,179.50567344877902,1.8285045020818615,1.3341779508611453
20260218_175550,482,0.01,0.818,-8.32,-4.513,0.4338695652173913,0.5976722408026757,-0.3808896321070234,-0.023,-9.742,-0.047,0.0052173913043478,-0.1211672240802675,-0.0164046822742474,470897,1.0772458814623698,0.4914309243125865,-8.331369895436572,0.4132440589238785,-4.459940813405542,-0.4637087268169745,0.8711242391891351,0.0340104885362196,-9.64226671659612,-0.3564624074641978,-0.4495469176201588,-0.0886192949271117,4.84,179.48212833455764,1.9824505369865508,1.4645788715441264
20260218_175550,483,0.01,1.211,-8.283,-4.337,0.4968695652173913,0.3456722408026755,-0.5088896321070234,0.412,-10.161,-0.135,-0.0507826086956521,-0.3071672240802676,-0.0864046822742475,470907,1.2795857072520442,0.5473185940996269,-8.302979802732937,0.4107750083827461,-4.340555247027802,-0.5215106267888953,1.0898810612066667,0.0259294982551768,-9.617159321812116,-0.3854828937420749,-0.4237067039704325,-0.1055125663189859,4.85,179.45632209388796,2.1735608581923778,1.6298829520809357
20260218_175550,484,0.01,1.665,-8.307,-4.114,0.5438695652173914,0.1476722408026756,-0.6228896321070234,1.194,-10.065,-0.359,-0.0437826086956521,-0.5121672240802675,-0.1564046822742475,470917,1.4762867460096634,0.6049092340991454,-8.289044151313957,0.4234416177490988,-4.214829843533065,-0.5860107071182284,1.267789781658904,0.0163030331191888,-9.595280678458291,-0.397635244531716,-0.4051095887015617,-0.1275978619424897,4.86,179.42275740427806,2.3991865305886457,1.821943934866916
20260218_175550,485,0.01,1.925,-8.244,-4.211,0.6028695652173913,0.0476722408026755,-0.7318896321070234,1.935,-9.599,-0.638,-0.0057826086956521,-0.6281672240802675,-0.1934046822742475,470927,1.655162896405684,0.661825656262616,-8.290717238220324,0.4530373829326038,-4.086136899485431,-0.655840510467766,1.3902038580712766,0.0054738914970865,-9.57713931807684,-0.3908050155493582,-0.3928776946435735,-0.1541741654494934,4.87,179.3762094077613,2.654077863947101,2.030287271708205
20260218_175550,486,0.01,2.108,-8.448,-3.894,0.7198695652173913,0.0456722408026755,-0.8408896321070234,2.195,-9.283,-0.885,0.0042173913043478,-0.5851672240802676,-0.2054046822742475,470937,1.806157188332275,0.7154788344105291,-8.307806350180167,0.4993136481184522,-3.9579909738017087,-0.7294575144455566,1.446139466784734,-0.0063254998231407,-9.563349250417296,-0.3642375359986177,-0.3854063056178844,-0.1841500984463249,4.88,179.31179464077084,2.931032983654833,2.2428276244255336
20260218_175550,487,0.01,2.203,-8.188,-4.047,0.8328695652173913,0.2606722408026756,-0.9048896321070234,2.024,-9.284,-0.757,-0.0117826086956521,-0.4021672240802675,-0.2064046822742475,470947,1.9227528486622287,0.7634119553098571,-8.338768072895787,0.5596478693094725,-3.833700495911072,-0.8053854770869713,1.4299164421279098,-0.0189649397483103,-9.554476931587176,-0.3188262508810022,-0.3810166831874231,-0.2161489375111197,4.89,179.22498540514724,3.2218289035623964,2.4468143087095324
20260218_175550,488,0.01,2.138,-8.188,-3.858,0.8918695652173914,0.7456722408026756,-0.8438896321070234,1.572,-9.381,-0.221,-0.0197826086956521,-0.1631672240802675,-0.2194046822742475,470957,2.002944952437401,0.8036689576091647,-8.380813894707863,0.6292026887406739,-3.7159686353704826,-0.8823932276289925,1.3422422836627552,-0.0323704029460952,-9.550809642416151,-0.2572013559296491,-0.3784937020104992,-0.2486340335219374,4.9,179.11164360448066,3.51827888618521,2.629922490665932
20260218_175550,489,0.01,1.872,-8.364,-3.795,0.9248695652173914,1.1016722408026756,-0.8348896321070234,1.133,-9.492,-0.273,-0.0087826086956521,-0.0301672240802675,-0.2424046822742475,470967,2.0496334377498697,0.8351202355067046,-8.430138619488279,0.7015596469341618,-3.606458233395663,-0.9595884854704088,1.1904629881591335,-0.0464593650015479,-9.55216756275296,-0.1835970781478986,-0.3773804613562652,-0.2800454526357657,4.91,178.96811544464182,3.8132624530628565,2.7813778977048598
20260218_175550,490,0.01,2.179,-8.235,-3.21,0.9468695652173912,1.0126722408026756,-0.9838896321070234,0.943,-9.602,-0.132,-0.0487826086956521,-0.0271672240802675,-0.2974046822742475,470977,2.0704040788010274,0.8576817819424679,-8.482272362932735,0.7696809717104895,-3.505365877499324,-1.0364326774800243,0.9879088799969874,-0.0610788465368977,-9.557843841701398,-0.1035331643567253,-0.3780103275815851,-0.3089433120334685,4.92,178.79137625667275,4.101605842209668,2.89298209888227
20260218_175550,491,0.01,2.104,-8.782,-3.088,0.8608695652173913,0.8406722408026757,-1.1538896321070236,0.534,-9.787,-0.517,-0.0757826086956521,-0.0711672240802675,-0.3604046822742475,470987,2.076752078104299,0.8723839455949525,-8.53252407991834,0.8269805096530356,-3.411094375895398,-1.1126999594638705,0.7524580474640322,-0.0759637838123086,-9.56668446581348,-0.0233741132371422,-0.3813411992874203,-0.3341515962011899,4.93,178.579168859932,4.3807294598460915,2.959898319778052
20260218_175550,492,0.01,2.416,-9.156,-2.949,0.8158695652173914,0.8636722408026756,-1.2668896321070235,0.382,-9.699,-0.184,-0.0697826086956521,-0.0361672240802675,-0.3924046822742474,470997,2.0828561194172464,0.8812765633912519,-8.576437084679943,0.8682929610513505,-3.320149417013748,-1.1884011243832906,0.5045626661865572,-0.0907263153024263,-9.57725774714811,0.0501774618876027,-0.3886820930404061,-0.354889343034627,4.94,178.33006182818036,4.651012647422733,2.9810744756032723
20260218_175550,493,0.01,1.957,-9.04,-2.99,0.8668695652173913,0.9216722408026756,-1.3048896321070236,0.273,-9.634,-0.519,-0.1007826086956521,0.0158327759197324,-0.4054046822742475,471007,2.1040377215243486,0.8871882698198804,-8.610140417736197,0.8905954745872785,-3.2273825031821963,-1.2636782504701145,0.2650237655100069,-0.1048785191331552,-9.588038355103915,0.1106217901079013,-0.4013790449971263,-0.3708690590200098,4.95,178.04337574671763,4.915852855429437,2.959228602146901
20260218_175550,494,0.01,1.881,-8.357,-3.23,0.9288695652173914,0.9396722408026756,-1.4028896321070234,0.091,-9.619,-0.45,-0.1407826086956521,0.0778327759197324,-0.4174046822742475,471017,2.155064785005086,0.8933788033575646,-8.63049049215108,0.8934089178675805,-3.126639742903766,-1.3386652786556823,0.0527820394280322,-0.1178839519512046,-9.597546376536544,0.1522232041416468,-0.4204893454107125,-0.3823404996805402,4.96,177.71897526334905,5.181419856143952,2.9003951194930475
20260218_175550,495,0.01,2.169,-8.372,-2.897,0.9468695652173912,1.0216722408026755,-1.4298896321070236,-0.12,-9.538,-0.863,-0.1667826086956521,0.1558327759197324,-0.4334046822742474,471027,2.2484881341057537,0.9031295507757686,-8.634973134103825,0.8788556095792925,-3.011769607642848,-1.4133138789572683,-0.1170496088134551,-0.1292280724348539,-9.604422848138729,0.170573730255935,-0.4464450810475532,-0.390063856569395,4.97,177.35697443712513,5.456130331970089,2.813104769095331
20260218_175550,496,0.01,1.888,-8.573,-3.23,0.9338695652173914,1.0266722408026756,-1.4178896321070236,-0.671,-9.404,-0.827,-0.1297826086956521,0.2168327759197324,-0.4034046822742475,471037,2.3932170218032502,0.919314515823047,-8.621446042690135,0.8513771093133804,-2.8778319464169715,-1.4872009721171058,-0.2347242779097817,-0.1384950609048654,-9.607466130057832,0.1631181781497717,-0.478700638274318,-0.3952084575448416,4.98,176.95742629248366,5.749895273974432,2.7073215664579644
20260218_175550,497,0.01,2.369,-8.136,-3.046,0.9788695652173912,0.9246722408026756,-1.4808896321070235,-0.654,-9.302,0.007,-0.0967826086956521,0.3598327759197324,-0.3624046822742475,471047,2.593517960271316,0.9439916689546046,-8.587880713535537,0.8171385636027505,-2.7222734405597304,-1.5593546100199092,-0.2968088151640183,-0.1454396514303139,-9.605678483113357,0.1295712135367517,-0.5153841192838622,-0.3991880565706987,4.99,176.52005874228604,6.073218815615426,2.593277557901366
20260218_175550,498,0.01,3.143,-8.401,-2.707,0.8618695652173913,0.7816722408026756,-1.4888896321070235,-0.587,-9.589,-0.296,-0.1217826086956521,0.3088327759197324,-0.3494046822742475,471057,2.848553191824651,0.9780591852535228,-8.532268396790384,0.7831801932953235,-2.545811055391677,-1.628148395049585,-0.3064115473529283,-0.1500465735032243,-9.598367603169027,0.0721380583421325,-0.553030860018496,-0.4034580691234914,5.0,176.0440939292708,6.436245464498481,2.4803393937693428
20260218_175550,499,0.01,3.392,-8.345,-3.045,0.8728695652173913,0.5556722408026756,-1.6108896321070236,-0.41,-9.97,0.146,-0.1987826086956521,0.1098327759197324,-0.3764046822742474,471067,3.152477492226936,1.0210294518157532,-8.45279476862435,0.7564233230843108,-2.352798442237087,-1.691313372978242,-0.2726248859126697,-0.152573073210997,-9.585310926181194,-0.0045443734302966,-0.5865395867926897,-0.4093095526887585,5.01,175.52816860586617,6.847855501398179,2.3760241072643664
20260218_175550,500,0.01,3.289,-8.416,-2.487,0.9498695652173912,0.3636722408026756,-1.7588896321070235,-0.236,-9.94,-0.348,-0.1997826086956521,-0.0441672240802675,-0.4174046822742475,471077,3.495020428305325,1.0709766508738112,-8.348295381828267,0.7426847257383856,-2.150935366517195,-1.7460972101709082,-0.2092231521068978,-0.1535681513149248,-9.56693536200604,-0.0937922651407747,-0.6095037869255057,-0.4176955576824405,5.02,174.97037032545197,7.314892434066367,2.2852627595183828
